CVE_ENT,CVE_LOC,CVE_MUN,NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,deci_lon,deci_lat
25,250130217,25013,Sinaloa,Mocorito,La Palma,16,-107.8094825,25.4925775
25,250130218,25013,Sinaloa,Mocorito,El Palmar de los Leal,402,-107.87348833333333,25.38740888888889
25,250130220,25013,Sinaloa,Mocorito,Palmarito de la Sierra,142,-107.74614972222223,25.599000277777776
25,250130221,25013,Sinaloa,Mocorito,Palmarito Mineral,347,-107.96371083333334,25.562151944444444
25,250130224,25013,Sinaloa,Mocorito,Palo de Asta,144,-107.99319777777778,25.638068333333333
25,250130234,25013,Sinaloa,Mocorito,Rancho de los Pérez,12,-108.00427611111111,25.544773055555556
25,250130235,25013,Sinaloa,Mocorito,Pericos,6244,-107.70424361111111,25.086016666666666
25,250130238,25013,Sinaloa,Mocorito,Piedras Blancas,32,-107.60823972222222,25.193899166666668
25,250130241,25013,Sinaloa,Mocorito,La Pionilla,38,-107.69859277777778,25.703007777777778
25,250130242,25013,Sinaloa,Mocorito,La Pipima,24,-107.67527055555556,25.064288055555558
25,250130243,25013,Sinaloa,Mocorito,El Platanar,71,-107.68468972222223,25.16815138888889
25,250130247,25013,Sinaloa,Mocorito,El Pochote,84,-107.96420166666667,25.472111666666667
25,250130248,25013,Sinaloa,Mocorito,Portezuelo de Abajo,17,-107.6846625,25.402985833333332
25,250130249,25013,Sinaloa,Mocorito,Portezuelo de Arriba,31,-107.67558611111112,25.407852777777777
25,250130251,25013,Sinaloa,Mocorito,Potrerillos,187,-107.99662972222222,25.46721222222222
25,250130254,25013,Sinaloa,Mocorito,Potrero de los Gastélum,139,-107.68059555555556,25.571073333333334
25,250130255,25013,Sinaloa,Mocorito,Potrero de los Guerrero,44,-107.84686527777777,25.378686944444446
25,250130256,25013,Sinaloa,Mocorito,Potrero de los Sánchez (Estación Techa),998,-107.89977277777778,25.10968666666667
25,250130262,25013,Sinaloa,Mocorito,El Progreso (El Jalón),589,-107.87785416666667,25.398084166666667
25,250130263,25013,Sinaloa,Mocorito,El Pueblito,20,-107.81510277777778,25.681964722222222
25,250130265,25013,Sinaloa,Mocorito,Puerta de los Rocha,11,-107.7337275,25.39024
25,250130267,25013,Sinaloa,Mocorito,La Quebrada de Abajo,8,-107.55365444444445,25.141577777777776
25,250130269,25013,Sinaloa,Mocorito,Ranchito de los Gaxiola,103,-107.94185027777777,25.494239722222222
25,250130272,25013,Sinaloa,Mocorito,Rancho Viejo,735,-107.75690277777778,25.1214425
25,250130273,25013,Sinaloa,Mocorito,Rancho Viejo,45,-108.0065563888889,25.539001111111112
25,250130274,25013,Sinaloa,Mocorito,Rancho Viejo,11,-107.71270833333334,25.650222499999998
25,250130275,25013,Sinaloa,Mocorito,El Recodo,39,-107.6492188888889,25.581320833333333
25,250130276,25013,Sinaloa,Mocorito,Recoveco,1368,-107.72745666666667,24.994345555555558
25,250130282,25013,Sinaloa,Mocorito,Estación Retes,191,-107.764905,25.032149166666667
25,250130283,25013,Sinaloa,Mocorito,Rincón de los Santos,12,-107.80220805555555,25.626995
25,250130284,25013,Sinaloa,Mocorito,El Rodeo,43,-107.71945305555556,25.00177083333333
25,250130287,25013,Sinaloa,Mocorito,El Sabinito,54,-107.64163777777779,25.559678055555555
25,250130291,25013,Sinaloa,Mocorito,El Salto,13,-107.668515,25.696569166666666
25,250130293,25013,Sinaloa,Mocorito,San Benito,411,-107.76580472222223,25.542474444444448
25,250130295,25013,Sinaloa,Mocorito,San Francisco (El Crucero),268,-107.68384555555556,25.090826666666665
25,250130308,25013,Sinaloa,Mocorito,Santa Rosalía,83,-107.7096863888889,25.681709722222223
25,250130309,25013,Sinaloa,Mocorito,Sasalpa,17,-107.62249999999999,25.16065083333333
25,250130311,25013,Sinaloa,Mocorito,El Sauce de los Gámez,59,-107.76655111111111,25.732450277777776
25,250130316,25013,Sinaloa,Mocorito,Tabalopa,93,-107.75558,25.706550277777776
25,250130318,25013,Sinaloa,Mocorito,Las Tahonas,207,-107.87525861111111,25.54747138888889
25,250130319,25013,Sinaloa,Mocorito,El Tancote,63,-107.7357813888889,25.157975555555556
25,250130321,25013,Sinaloa,Mocorito,El Taray,8,-107.78790611111111,25.693957222222224
25,250130329,25013,Sinaloa,Mocorito,Tepantita,364,-107.90592416666668,25.408662222222222
25,250130330,25013,Sinaloa,Mocorito,Tepuche,20,-107.62066166666666,25.09298472222222
25,250130331,25013,Sinaloa,Mocorito,Terrero de los Pacheco,90,-107.65817583333335,25.692899444444446
25,250130333,25013,Sinaloa,Mocorito,Tierritas Blancas,43,-107.80014888888888,25.061978333333332
25,250130337,25013,Sinaloa,Mocorito,Tobora,13,-107.8683886111111,25.201835555555554
25,250130338,25013,Sinaloa,Mocorito,El Tule de Arriba,52,-107.87590416666666,25.65612361111111
25,250130340,25013,Sinaloa,Mocorito,El Tule,164,-107.8815586111111,25.640149722222223
25,250130344,25013,Sinaloa,Mocorito,La Vainilla,116,-107.62022222222221,25.112544722222225
25,250130346,25013,Sinaloa,Mocorito,El Valle de Leyva Solano (El Valle),594,-107.8705036111111,25.575430277777777
25,250130347,25013,Sinaloa,Mocorito,Los Vasitos,20,-107.69540500000001,25.723685277777776
25,250130351,25013,Sinaloa,Mocorito,La Virgen,40,-107.84460555555555,25.717892499999998
25,250130356,25013,Sinaloa,Mocorito,El Zapote de los Cázares,53,-107.74135722222222,25.197473055555555
25,250130357,25013,Sinaloa,Mocorito,El Zapote de los Gastélum,45,-107.71639,24.951184166666668
25,250130358,25013,Sinaloa,Mocorito,El Zapote de los Moya,133,-107.76509027777777,25.400099444444443
25,250130360,25013,Sinaloa,Mocorito,Zapotillo,594,-107.84066638888888,25.092682777777778
25,250130367,25013,Sinaloa,Mocorito,Los Altos de Jalisco,100,-107.71302138888889,25.001773611111112
25,250130370,25013,Sinaloa,Mocorito,Calomato,60,-107.65629416666667,25.007490277777777
25,250130376,25013,Sinaloa,Mocorito,El Chino,36,-107.72454694444444,25.24542388888889
25,250130384,25013,Sinaloa,Mocorito,Pochotillos,8,-107.71853722222222,25.372395833333332
25,250130388,25013,Sinaloa,Mocorito,San Jorge,125,-107.88113027777777,25.048383611111113
25,250130406,25013,Sinaloa,Mocorito,El Potrero de las Perdices,31,-107.83964388888889,25.633455833333333
25,250130433,25013,Sinaloa,Mocorito,Cahuinahuatillo,37,-107.8332811111111,25.699919166666668
25,250130437,25013,Sinaloa,Mocorito,Palmarito de la Sierra (Casas de Abajo),9,-107.74154222222222,25.58623861111111
25,250130438,25013,Sinaloa,Mocorito,La Cofradía de Soto,334,-107.886825,25.474743333333333
25,250130445,25013,Sinaloa,Mocorito,La Higuerita,11,-107.73656194444445,25.65555833333333
25,250130449,25013,Sinaloa,Mocorito,La Loma,36,-107.82900472222222,25.68450916666667
25,250130459,25013,Sinaloa,Mocorito,El Salto (De Capirato),57,-107.55559916666667,25.153292777777775
25,250130463,25013,Sinaloa,Mocorito,El Potrero Grande,32,-107.7906161111111,25.724174444444444
25,250130485,25013,Sinaloa,Mocorito,La Bebelama,34,-107.68519500000001,25.709440833333332
25,250130486,25013,Sinaloa,Mocorito,Bebelama,20,-107.73811388888889,25.518999166666667
25,250130512,25013,Sinaloa,Mocorito,La Cascada,58,-107.71674916666667,25.638596666666665
25,250130523,25013,Sinaloa,Mocorito,Los Charcos,9,-107.74933055555556,25.744947222222223
25,250130554,25013,Sinaloa,Mocorito,Las Juntas,224,-107.92140888888889,25.495415
25,250130560,25013,Sinaloa,Mocorito,Loma Redonda,50,-107.762985,25.571608055555554
25,250130565,25013,Sinaloa,Mocorito,Dique Mariquita,158,-107.63320833333333,25.005922777777776
25,250130568,25013,Sinaloa,Mocorito,Las Milpas de los González,72,-107.92441944444445,25.566138333333335
25,250130569,25013,Sinaloa,Mocorito,Las Milpas de los Valenzuela,16,-107.68231750000001,25.561405555555556
25,250130589,25013,Sinaloa,Mocorito,Perico Petrolero,28,-107.68219833333333,25.086604444444443
25,250130597,25013,Sinaloa,Mocorito,Potrerillos Aguajito de León,22,-107.78190166666667,25.26567222222222
25,250130610,25013,Sinaloa,Mocorito,El Ranchito,6,-107.81689,25.61796027777778
25,250130617,25013,Sinaloa,Mocorito,El Reparo de los Galindo,19,-107.83988222222222,25.53099472222222
25,250130624,25013,Sinaloa,Mocorito,El Salto,147,-107.8447425,25.511948611111112
25,250130634,25013,Sinaloa,Mocorito,Santiago de Comanito (Comanito),466,-107.6584675,25.16034583333333
25,250130641,25013,Sinaloa,Mocorito,La Tasajera,66,-107.67474694444445,25.624198333333332
25,250130642,25013,Sinaloa,Mocorito,La Tasajera,8,-107.77991583333333,25.387644444444444
25,250130645,25013,Sinaloa,Mocorito,Tecomate,198,-107.85646027777777,25.4602975
25,250130657,25013,Sinaloa,Mocorito,La Laguna de los Bojórquez,94,-107.69091222222222,25.59685972222222
25,250130702,25013,Sinaloa,Mocorito,La Estancia,20,-107.84808722222222,25.36864
25,250130708,25013,Sinaloa,Mocorito,La Quebrada de Arriba,23,-107.5328436111111,25.140705277777776
25,250130716,25013,Sinaloa,Mocorito,La Higuerita,24,-107.72573638888889,25.36178388888889
25,250130719,25013,Sinaloa,Mocorito,Los Pocitos,12,-108.00165611111112,25.536050833333334
25,250130739,25013,Sinaloa,Mocorito,Las Aguamitas,83,-107.53397888888888,25.103863055555557
25,250130772,25013,Sinaloa,Mocorito,Juan Escutia,545,-107.73388916666667,24.94015
25,250130773,25013,Sinaloa,Mocorito,La Loma (El Altón),151,-107.97700111111111,25.46149361111111
25,250130776,25013,Sinaloa,Mocorito,Mecatita de Arriba,53,-107.94157277777778,25.44065638888889
25,250131255,25013,Sinaloa,Mocorito,La Laguna,20,-107.77384416666666,25.749120555555557
25,250131258,25013,Sinaloa,Mocorito,Rancho Nuevo,13,-107.76688805555555,25.123110833333335
25,250140001,25014,Sinaloa,Rosario,El Rosario,17097,-105.85375666666665,22.990874166666668
25,250140011,25014,Sinaloa,Rosario,Cajón Verde,454,-105.84215777777777,22.92364388888889
25,250140013,25014,Sinaloa,Rosario,Copales,356,-105.81628166666667,23.037357500000002
25,250140014,25014,Sinaloa,Rosario,Corral de Piedras,47,-105.61128416666666,22.92647666666667
25,250140015,25014,Sinaloa,Rosario,Cruz Pedregoza,439,-105.93638305555555,22.95512833333333
25,250140016,25014,Sinaloa,Rosario,Charco Hondo,77,-105.63239694444444,23.051553055555555
25,250140017,25014,Sinaloa,Rosario,Chele,487,-105.89197250000001,23.203919166666665
25,250140018,25014,Sinaloa,Rosario,Chilillos,450,-105.83931027777777,22.997450555555556
25,250140019,25014,Sinaloa,Rosario,Duranguito,150,-105.87955472222221,22.919717222222225
25,250140020,25014,Sinaloa,Rosario,Ejido Gregorio Vázquez Moreno (San Joachín),1134,-106.13654833333334,22.965435555555555
25,250140021,25014,Sinaloa,Rosario,Guamuchiltita,21,-105.71012805555556,23.081760555555555
25,250140022,25014,Sinaloa,Rosario,La Guásima,1107,-106.11826833333333,22.938589444444446
25,250140023,25014,Sinaloa,Rosario,Las Habitas,327,-105.75981416666667,23.023283888888887
25,250140024,25014,Sinaloa,Rosario,Las Higueras,658,-105.95524055555556,23.053545555555555
25,250140025,25014,Sinaloa,Rosario,Jalpa Número Dos,112,-105.63211583333333,22.990001111111113
25,250140026,25014,Sinaloa,Rosario,El Jumate,10,-105.83294916666667,23.138224166666667
25,250140027,25014,Sinaloa,Rosario,Laguna de Beltranes,586,-105.90936388888889,22.948195277777778
25,250140028,25014,Sinaloa,Rosario,Loma Blanca,51,-105.83590638888889,23.034538333333334
25,250140029,25014,Sinaloa,Rosario,Loma del Zorrillo,295,-105.8763011111111,22.930931944444445
25,250140031,25014,Sinaloa,Rosario,Loma Verde,106,-105.8702011111111,22.941220833333333
25,250140032,25014,Sinaloa,Rosario,Maloya,193,-105.60482333333333,22.9472675
25,250140034,25014,Sinaloa,Rosario,Matatán,663,-105.72829055555556,23.03330111111111
25,250140035,25014,Sinaloa,Rosario,Montealto,195,-105.90022722222223,22.91203722222222
25,250140036,25014,Sinaloa,Rosario,Nieblas,359,-105.92390194444445,22.931841111111112
25,250140037,25014,Sinaloa,Rosario,Ojitos,367,-105.90873055555556,22.96796694444444
25,250140039,25014,Sinaloa,Rosario,Otates,202,-105.91607166666667,23.0240075
25,250140040,25014,Sinaloa,Rosario,Palmarito,24,-105.6467488888889,23.03942388888889
25,250140041,25014,Sinaloa,Rosario,Los Pozos,1671,-106.15285944444445,23.009962777777776
25,250140042,25014,Sinaloa,Rosario,Palos Blancos,169,-105.9202813888889,23.24084722222222
25,250140044,25014,Sinaloa,Rosario,Plomosas,66,-105.46856944444444,23.072504166666665
25,250140045,25014,Sinaloa,Rosario,Ejido Ponce,679,-105.82147333333333,22.938156944444444
25,250140047,25014,Sinaloa,Rosario,Potrerillos,906,-105.94433666666667,23.02680388888889
25,250140048,25014,Sinaloa,Rosario,Potrero de los Laureles,139,-105.71894083333333,23.065168333333332
25,250140049,25014,Sinaloa,Rosario,El Pozole,2328,-105.91151222222223,22.913832777777777
25,250140051,25014,Sinaloa,Rosario,La Rastra,232,-105.51711194444444,23.067436666666666
25,250140052,25014,Sinaloa,Rosario,El Recodo,46,-105.80576611111111,23.052891944444447
25,250140053,25014,Sinaloa,Rosario,La Reforma,231,-105.89493416666667,22.93111027777778
25,250140054,25014,Sinaloa,Rosario,Rincón de Higueras,145,-105.93166222222223,23.053819722222222
25,250140055,25014,Sinaloa,Rosario,Estación Rosario,245,-105.88889083333333,22.969881388888886
25,250140056,25014,Sinaloa,Rosario,Santa María (Santa María de Gracia),93,-105.66750805555556,23.110523611111113
25,250140057,25014,Sinaloa,Rosario,El Tablón Número Dos,185,-106.03102972222221,23.11034
25,250140058,25014,Sinaloa,Rosario,El Ejido Tablón Número Uno (Las Cruces Cuatas),746,-105.98692833333334,23.07512611111111
25,250140059,25014,Sinaloa,Rosario,Hacienda el Tamarindo,354,-105.79795944444444,23.033903611111114
25,250140060,25014,Sinaloa,Rosario,La Tebaira,46,-105.52287722222222,22.98933416666667
25,250140061,25014,Sinaloa,Rosario,Tecomatillo,26,-105.60457416666667,22.931150833333334
25,250140062,25014,Sinaloa,Rosario,El Zopilote,312,-106.08073555555555,23.094817777777777
25,250140079,25014,Sinaloa,Rosario,Ejido Cajón Ojo de Agua Número Dos,1956,-105.97232222222222,22.900690555555553
25,250140080,25014,Sinaloa,Rosario,Las Cebollitas,28,-105.58408388888888,23.060931944444444
25,250140101,25014,Sinaloa,Rosario,El Llano de la Palma,16,-105.62164194444443,23.04761611111111
25,250140112,25014,Sinaloa,Rosario,San Marco Otatitán,48,-105.66700750000001,23.01212
25,250140116,25014,Sinaloa,Rosario,El Potrero de Astengo,32,-105.88567305555556,22.909087222222222
25,250140131,25014,Sinaloa,Rosario,Tazajal,64,-105.83914361111111,22.92598027777778
25,250140133,25014,Sinaloa,Rosario,El Tempizque,20,-105.71691416666667,23.0609825
25,250140134,25014,Sinaloa,Rosario,Teodoro Beltrán (La Hacienda),1183,-106.15528833333335,23.01082
25,250140138,25014,Sinaloa,Rosario,El Nuevo Tonalá,100,-105.79939999999999,23.029677777777778
25,250140142,25014,Sinaloa,Rosario,El Valamo,67,-105.79395,22.96636833333333
25,250140146,25014,Sinaloa,Rosario,Chametla,1576,-105.95803111111111,22.877786666666665
25,250140153,25014,Sinaloa,Rosario,Agua Zarca,11,-105.54547305555555,22.889569444444444
25,250140170,25014,Sinaloa,Rosario,Buenos Aires,47,-105.66500833333333,23.16072722222222
25,250140201,25014,Sinaloa,Rosario,El Colomo,48,-105.52211472222223,23.0761575
25,250140220,25014,Sinaloa,Rosario,La Escondida,11,-105.86708194444444,23.200295555555556
25,250140284,25014,Sinaloa,Rosario,Maloyita,104,-105.72973527777778,23.030016944444444
25,250140285,25014,Sinaloa,Rosario,Los Mangos,9,-105.71893138888889,23.03720666666667
25,250140287,25014,Sinaloa,Rosario,El Matadero,933,-106.04773527777778,22.997338333333335
25,250140303,25014,Sinaloa,Rosario,Ojo de Agua de Osuna,394,-105.96470472222222,23.028523333333332
25,250140325,25014,Sinaloa,Rosario,Las Piñas,15,-105.88414166666668,23.19874527777778
25,250140329,25014,Sinaloa,Rosario,El Portezuelo,85,-105.97921527777778,23.05892888888889
25,250140341,25014,Sinaloa,Rosario,El Riyito,26,-105.85141638888888,22.973329999999997
25,250140368,25014,Sinaloa,Rosario,Tepehuaje,43,-105.73018472222222,23.078638333333334
25,250140379,25014,Sinaloa,Rosario,La Urraca,15,-105.85344888888888,23.02559972222222
25,250140387,25014,Sinaloa,Rosario,Agua Caliente de los Panales,185,-105.74726944444444,22.999961666666668
25,250140388,25014,Sinaloa,Rosario,Agua Verde,4341,-105.97308111111111,22.89022027777778
25,250140389,25014,Sinaloa,Rosario,La Angarilla,18,-105.92294277777778,22.99440416666667
25,250140390,25014,Sinaloa,Rosario,Apoderado,2004,-105.92567055555556,22.908459999999998
25,250140392,25014,Sinaloa,Rosario,Los Arrayanes,18,-105.87374222222222,23.129496944444444
25,250140393,25014,Sinaloa,Rosario,Buenavista,132,-105.5982661111111,22.936454166666667
25,250140394,25014,Sinaloa,Rosario,Cacalotán,1625,-105.84216916666666,23.06787138888889
25,250140395,25014,Sinaloa,Rosario,Emiliano Zapata,401,-105.86893444444443,22.91118833333333
25,250140398,25014,Sinaloa,Rosario,Ejido Francisco Villa (Las Garzas),305,-106.21395972222223,23.058890277777778
25,250140404,25014,Sinaloa,Rosario,El Infiernillo,10,-105.81318805555556,23.053311944444445
25,250140435,25014,Sinaloa,Rosario,Tablón Viejo,504,-106.00980388888888,23.099814166666665
25,250140445,25014,Sinaloa,Rosario,La Tuna,12,-105.7235613888889,22.953691666666668
25,250140468,25014,Sinaloa,Rosario,El Chupadero,147,-105.91227305555556,22.908556388888886
25,250140470,25014,Sinaloa,Rosario,El Cimarrón,10,-105.89666833333334,23.15447
25,250140471,25014,Sinaloa,Rosario,El Vainillo,6,-105.91298555555557,23.1709
25,250140472,25014,Sinaloa,Rosario,Pozos Labrados,174,-106.1457975,23.0789075
25,250140475,25014,Sinaloa,Rosario,El Saucito de Arriba,10,-105.47294611111111,23.048202777777778
25,250140483,25014,Sinaloa,Rosario,El Aguacate,6,-105.62337805555555,22.976840277777775
25,250140518,25014,Sinaloa,Rosario,Los Alacranes,27,-105.83791527777777,22.9692875
25,250140571,25014,Sinaloa,Rosario,La Ladrillera (De los Luna),11,-105.87545638888888,23.000104444444446
25,250140575,25014,Sinaloa,Rosario,Loma de Potrerillos,508,-105.9463875,23.03447777777778
25,250140702,25014,Sinaloa,Rosario,La Canoa,36,-105.69436944444445,23.09785638888889
25,250140756,25014,Sinaloa,Rosario,La Belluda,15,-105.92618361111111,22.904926944444444
25,250140757,25014,Sinaloa,Rosario,La Parcela [Rancho],12,-106.15928305555556,23.006202777777776
25,250160001,25016,Sinaloa,San Ignacio,San Ignacio,4810,-106.42549694444445,23.940275833333335
25,250160002,25016,Sinaloa,San Ignacio,Acatitán,128,-106.64931305555557,24.087889166666667
25,250160004,25016,Sinaloa,San Ignacio,Agua Caliente de los Yuriar,37,-106.64204555555557,24.063974722222223
25,250160011,25016,Sinaloa,San Ignacio,Ajoya,252,-106.36949388888888,24.07777388888889
25,250160027,25016,Sinaloa,San Ignacio,Los Brasiles,15,-106.05974666666667,24.038792222222224
25,250160030,25016,Sinaloa,San Ignacio,Cabazán,269,-106.49217805555556,23.890344166666665
25,250160032,25016,Sinaloa,San Ignacio,El Cajón de Piaxtla,112,-106.6232136111111,23.88426722222222
25,250160035,25016,Sinaloa,San Ignacio,Camino Real de Piaxtla,371,-106.64514444444445,23.87872527777778
25,250160036,25016,Sinaloa,San Ignacio,Campanillas,48,-106.45901,24.059265555555555
25,250160039,25016,Sinaloa,San Ignacio,La Caña,52,-106.15428722222222,23.940135
25,250160042,25016,Sinaloa,San Ignacio,El Capule,49,-106.33916527777777,23.833435277777777
25,250160043,25016,Sinaloa,San Ignacio,El Carmen,81,-106.50424305555556,23.857935833333336
25,250160044,25016,Sinaloa,San Ignacio,El Carrizal,51,-106.39408027777779,24.062677222222224
25,250160049,25016,Sinaloa,San Ignacio,Coacoyol,25,-106.48813194444445,23.958978333333334
25,250160052,25016,Sinaloa,San Ignacio,Coyotitán,1628,-106.6016361111111,23.793729444444445
25,250160053,25016,Sinaloa,San Ignacio,Crucero de Coyotitán,8,-106.60804499999999,23.785033611111114
25,250160054,25016,Sinaloa,San Ignacio,Crucero de Piaxtla (La Cacharola),163,-106.61635027777777,23.854064444444447
25,250160060,25016,Sinaloa,San Ignacio,El Chaco,16,-106.38997083333334,23.885671388888888
25,250160061,25016,Sinaloa,San Ignacio,Chacualtita (Colompo),24,-106.43823166666667,23.98934722222222
25,250160065,25016,Sinaloa,San Ignacio,El Destierro,8,-106.43531888888889,23.87431638888889
25,250160066,25016,Sinaloa,San Ignacio,Dimas (Estación Dimas),3650,-106.7817875,23.721843333333332
25,250160067,25016,Sinaloa,San Ignacio,Duranguito,478,-106.71160694444444,23.760559166666667
25,250160076,25016,Sinaloa,San Ignacio,El Guamúchil,8,-106.60674972222222,23.9485225
25,250160082,25016,Sinaloa,San Ignacio,Güillapa,27,-106.3619325,24.142118611111112
25,250160085,25016,Sinaloa,San Ignacio,Higueras de Ponce,41,-106.5146288888889,23.78759027777778
25,250160088,25016,Sinaloa,San Ignacio,Ixpalino,324,-106.62062527777778,23.923629444444444
25,250160093,25016,Sinaloa,San Ignacio,La Labor,270,-106.42513972222223,23.845521944444442
25,250160096,25016,Sinaloa,San Ignacio,Las Lajas,57,-106.39196416666667,23.946535833333332
25,250160099,25016,Sinaloa,San Ignacio,El Limón de los Peraza,176,-106.52935277777777,23.743094722222224
25,250160101,25016,Sinaloa,San Ignacio,El Lodazal,122,-106.43151833333334,23.887750277777776
25,250160102,25016,Sinaloa,San Ignacio,Lo de Ponce,287,-106.51260611111111,23.7666575
25,250160105,25016,Sinaloa,San Ignacio,El Mariachi Piaxtla,27,-106.65203333333334,23.877095
25,250160106,25016,Sinaloa,San Ignacio,Los Mecates,13,-106.47038944444445,23.862160000000003
25,250160116,25016,Sinaloa,San Ignacio,El Tecolote,30,-106.59648027777777,23.929987222222223
25,250160117,25016,Sinaloa,San Ignacio,Piaxtla de Abajo,1495,-106.66057166666667,23.832290277777776
25,250160118,25016,Sinaloa,San Ignacio,Piaxtla de Arriba,373,-106.63726416666667,23.851808333333334
25,250160120,25016,Sinaloa,San Ignacio,Las Pilas,16,-106.53231777777778,23.83244388888889
25,250160122,25016,Sinaloa,San Ignacio,El Platanar,118,-106.43575361111111,24.029086666666664
25,250160123,25016,Sinaloa,San Ignacio,Los Platanitos,36,-106.53700083333334,23.822994722222223
25,250160131,25016,Sinaloa,San Ignacio,El Pozole,103,-106.71940583333334,23.599515555555556
25,250160132,25016,Sinaloa,San Ignacio,Pueblo Viejo,20,-106.14713805555556,24.15364888888889
25,250160133,25016,Sinaloa,San Ignacio,La Quebrada de los Sandoval,93,-106.59652722222222,23.941871666666668
25,250160149,25016,Sinaloa,San Ignacio,San Agustín,117,-106.57713944444444,24.00709277777778
25,250160151,25016,Sinaloa,San Ignacio,San Javier,275,-106.50920277777777,23.919566111111113
25,250160152,25016,Sinaloa,San Ignacio,San Juan,419,-106.32303583333334,23.87793
25,250160161,25016,Sinaloa,San Ignacio,Tacuitapa,99,-106.35105138888888,23.83998833333333
25,250160164,25016,Sinaloa,San Ignacio,La Tasajera,61,-106.42906861111112,23.71277111111111
25,250160167,25016,Sinaloa,San Ignacio,Vado Hondo,201,-106.2572611111111,23.900190833333333
25,250160168,25016,Sinaloa,San Ignacio,Tenchoquelite,21,-106.12243166666666,24.002951111111113
25,250160169,25016,Sinaloa,San Ignacio,Tepehuajes,21,-106.13944083333334,23.99347527777778
25,250160171,25016,Sinaloa,San Ignacio,Tolosa (Guallanila),36,-106.39648916666667,23.89587361111111
25,250160176,25016,Sinaloa,San Ignacio,El Tule,100,-106.42308805555557,23.814880833333333
25,250160219,25016,Sinaloa,San Ignacio,Jinetes,36,-106.35819166666666,23.641515
25,250160221,25016,Sinaloa,San Ignacio,Palmarito de los Ramírez,80,-106.47365166666667,23.770545
25,250160287,25016,Sinaloa,San Ignacio,Los Humayes,194,-106.37415166666666,23.92693638888889
25,250160291,25016,Sinaloa,San Ignacio,El Aguaje de lo Devota,17,-106.37321055555554,23.75764277777778
25,250160313,25016,Sinaloa,San Ignacio,Camacho de Arriba,62,-106.53374194444444,23.931346666666666
25,250160326,25016,Sinaloa,San Ignacio,Contraestaca,10,-105.99134777777778,24.103594166666667
25,250160335,25016,Sinaloa,San Ignacio,La Chicayota (Chilacayotas),191,-106.74314583333333,23.627605555555554
25,250160366,25016,Sinaloa,San Ignacio,El Limoncito,15,-106.34275,23.6313225
25,250160411,25016,Sinaloa,San Ignacio,El Sauz,33,-106.40787250000001,24.157668333333334
25,250160431,25016,Sinaloa,San Ignacio,El Veladero,17,-106.42482777777778,23.80250416666667
25,250160506,25016,Sinaloa,San Ignacio,El Quelele,7,-106.40532305555556,23.814795
25,250160636,25016,Sinaloa,San Ignacio,California,5,-106.08666388888888,24.27387472222222
25,250160676,25016,Sinaloa,San Ignacio,Barras de Piaxtla,415,-106.80200055555555,23.664549444444443
25,250160679,25016,Sinaloa,San Ignacio,Ejido Toyhua,48,-106.69555805555557,23.58626472222222
25,250160691,25016,Sinaloa,San Ignacio,Guasimillas (Piedras Negras),15,-106.4184413888889,24.102019444444444
25,250160698,25016,Sinaloa,San Ignacio,Cofradía,36,-105.98458583333334,23.93774416666667
25,250160712,25016,Sinaloa,San Ignacio,Ejido Guillermo Prieto,28,-106.7421763888889,23.651511666666664
25,250160753,25016,Sinaloa,San Ignacio,La Calavera,8,-106.61458999999999,23.82280861111111
25,250160757,25016,Sinaloa,San Ignacio,Entronque de Coyotitán,19,-106.61223527777777,23.79054638888889
25,250160759,25016,Sinaloa,San Ignacio,El Chamizal,7,-106.6092011111111,23.529145277777776
25,250160765,25016,Sinaloa,San Ignacio,El Guayabito,7,-106.628515,23.86780138888889
25,250160774,25016,Sinaloa,San Ignacio,Lomas del Mar de Piaxtla (La Playa),106,-106.6216586111111,23.4879775
25,250160775,25016,Sinaloa,San Ignacio,Las Lomas del Pedregal,313,-106.64606277777779,23.82364
25,250160779,25016,Sinaloa,San Ignacio,El Moral (Las Tinas),6,-106.33182638888889,23.695825833333334
25,250160826,25016,Sinaloa,San Ignacio,La Chora (Colonia Renato Vega),221,-106.4315325,23.931317777777778
25,250160857,25016,Sinaloa,San Ignacio,El Pujido,50,-106.61829888888889,23.883884722222223
25,250160930,25016,Sinaloa,San Ignacio,El Palmar,9,-106.261585,23.89576222222222
25,250170001,25017,Sinaloa,Sinaloa,Sinaloa de Leyva,5524,-108.22204583333334,25.82237222222222
25,250170002,25017,Sinaloa,Sinaloa,La Aceituna,141,-108.01878472222222,25.86972527777778
25,250170005,25017,Sinaloa,Sinaloa,Agua Blanca,10,-108.28452194444445,25.961404722222223
25,250170006,25017,Sinaloa,Sinaloa,Agua Blanca,438,-108.1176736111111,25.874980555555556
25,250170008,25017,Sinaloa,Sinaloa,Agua Caliente de Cota,60,-108.12058777777777,25.96422361111111
25,250170009,25017,Sinaloa,Sinaloa,Agua Escondida,75,-108.0606761111111,25.695732222222222
25,250170015,25017,Sinaloa,Sinaloa,El Alamito,541,-108.47890222222222,25.8448425
25,250170019,25017,Sinaloa,Sinaloa,Los Alisos de Olguín,191,-107.98593972222223,26.285929444444445
25,250170020,25017,Sinaloa,Sinaloa,El Altillo,125,-108.43065083333333,25.927295
25,250170021,25017,Sinaloa,Sinaloa,El Amapal de Ocoroni,9,-108.42102611111112,25.96842111111111
